"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/02/2010","340010006","1","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/02/2010","340010006","1","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/05/2010","340010006","1","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/05/2010","340010006","1","3.8","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/08/2010","340010006","1","15.4","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/08/2010","340010006","1","16.1","ug/m3 LC","59","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/11/2010","340010006","1","13.3","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/11/2010","340010006","1","14.3","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/14/2010","340010006","1","15.2","ug/m3 LC","58","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/14/2010","340010006","1","15.3","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/17/2010","340010006","1","19.3","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/17/2010","340010006","1","17.9","ug/m3 LC","63","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/20/2010","340010006","1","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/20/2010","340010006","1","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/23/2010","340010006","1","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/23/2010","340010006","1","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/26/2010","340010006","1","3","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/26/2010","340010006","1","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/29/2010","340010006","1","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"01/29/2010","340010006","1","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"02/01/2010","340010006","1","13.8","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"02/01/2010","340010006","1","13.8","ug/m3 LC","55","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"02/04/2010","340010006","1","10.2","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"02/04/2010","340010006","1","8.9","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"02/07/2010","340010006","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"02/07/2010","340010006","1","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12100","Atlantic City, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
